date,Agropecuária,Indústria,Infraestrutura,Comércio e serviços,Total
2004-10-01,1393.3401675534221,3491.4898164914075,3381.7635741079453,703.8922306841597,8970.485788836935
2004-11-01,1557.7209510666985,3916.2015664497703,2038.7020148800248,442.4601849801382,7955.0847173766315
2004-12-01,1289.4293467072548,6015.537032858121,2258.7354240618647,528.6119092533953,10092.313712880636
2005-01-01,1099.8377279715276,4630.866744724576,2076.4257683504593,559.7656083308281,8366.895849377392
2005-02-01,741.8873146248359,2127.7609194704173,2055.6053845234683,472.3580421710233,5397.611660789745
2005-03-01,824.3846308114674,3819.127761920142,1731.5982134364947,609.7349234845954,6984.845529652699
2005-04-01,709.5956936069148,2591.342709030641,1790.907250942954,474.4283205541852,5566.273974134695
2005-05-01,443.265500710597,3029.6031176990555,2479.9351453938234,607.108255447445,6559.912019250921
2005-06-01,1009.2578973496286,6319.602630275125,2311.840946323564,854.5705905371333,10495.272064485449
2005-07-01,801.8340729692345,2832.528131930744,5328.93955152273,857.2401927590892,9820.541949181797
2005-08-01,333.7938059428495,4308.598524600206,3220.7847973844446,1100.484427725546,8963.661555653045
2005-09-01,452.58438038429625,2572.660531444975,1510.7273000824978,597.3612386631445,5133.3334505749135
2005-10-01,550.0496100836366,2012.0649068265438,2502.7190626578295,525.388144074452,5590.221723642462
2005-11-01,728.688584411628,8308.510010358172,3043.4175073932706,538.3482990112751,12618.964401174346
2005-12-01,1030.9397130536336,7477.039911831391,5910.327132687614,695.2364116153564,15113.543169187995
2006-01-01,827.6834132355093,1345.0842926598766,2167.8203295001144,849.5139530038069,5190.101988399307
2006-02-01,566.7732511890084,1396.110302085549,1366.3150311468473,382.57386729650955,3711.7724517179145
2006-03-01,745.8291295277003,2337.2736328574465,1576.244339408177,507.02043949410387,5166.367541287428
2006-04-01,401.4045183178758,4868.607851690597,2208.719777883855,475.3284553405039,7954.060603232831
2006-05-01,596.6479264229176,3015.3853823125437,2011.5881858776588,585.106287826594,6208.727782439714
2006-06-01,507.9851459517186,5095.073827005856,3184.0252306268844,749.5427481711945,9536.626951755654
2006-07-01,535.9033548080038,5215.050224112124,2558.0539495066537,686.8269621954788,8995.83449062226
2006-08-01,246.7475959049255,6014.681923972447,2783.341814603128,702.4104538508395,9747.181788331342
2006-09-01,380.1984386604829,4671.885274364298,2089.861845454943,747.5453213416123,7889.4908798213355
2006-10-01,583.723933517676,3933.7862158854455,2433.732692698027,807.7891353097879,7759.031977410936
2006-11-01,681.299052484976,5396.535533461203,6344.820673605094,914.7040048873484,13337.35926443862
2006-12-01,977.903319589996,12437.91740413771,3809.076910765322,2785.7863177171516,20010.68395221018
2007-01-01,803.322030957065,5627.083306707857,2413.9420093758677,636.3603122801106,9480.7076593209
2007-02-01,479.2529714102037,2199.4896509177324,1620.137339887891,418.37229409624797,4717.252256312076
2007-03-01,945.6567331381409,3271.3806756258405,2955.044651633518,1369.6257660340352,8541.707826431535
2007-04-01,777.4049974123095,3121.407550198325,2528.868979870617,734.6738667634985,7162.35539424475
2007-05-01,972.1611263688708,3426.3423856258646,2832.265586294973,1187.9365782077666,8418.705676497475
2007-06-01,944.9683189641052,5004.693130819852,4243.7700727803995,1073.0717190443015,11266.503241608658
2007-07-01,1082.8169839272634,6779.610615262664,3956.694301470569,1166.0735526626022,12985.1954533231
2007-08-01,430.15480762380014,5042.791789979875,4740.520342238743,1125.118638973026,11338.585578815446
2007-09-01,485.3518225871489,2365.8007604973263,4176.473356299227,2513.416793516725,9541.042732900427
2007-10-01,1031.2279844160562,4846.938057790786,7956.021117650228,1957.9619662560347,15792.149126113103
2007-11-01,877.1978788814024,5477.803210124884,5459.328994550133,1560.8623794943492,13375.192463050767
2007-12-01,1102.828088763638,5371.686550173065,7863.183589153581,1744.5860245246008,16082.284252614885
2008-01-01,837.5626684801056,4071.6824942456064,2618.8139694465194,985.8520526236869,8513.911184795918
2008-02-01,653.4834915491219,3995.9956158582236,2890.7679902207224,874.295330075277,8414.542427703345
2008-03-01,951.2900189290783,6519.8423617398985,5251.459790282378,1857.608734163423,14580.200905114778
2008-04-01,948.0525275262936,9041.252997305946,7029.408732517749,1045.3220453389742,18064.03630268896
2008-05-01,938.9726196262471,3702.592060958985,6512.032554150899,1128.4788161761956,12282.076050912327
2008-06-01,1091.2695792977984,3388.5316916888855,4574.783639084233,1405.0621132477497,10459.647023318666
2008-07-01,1057.0177891902104,4438.016218095339,3882.2610801343108,3135.3029052676634,12512.597992687524
2008-08-01,436.63849104497314,4985.791179551938,6556.107530017411,1599.8044351620601,13578.341635776382
2008-09-01,434.3838658939325,6737.056621183932,5757.711213775548,2182.8370238225602,15111.988724675972
2008-10-01,841.4670328419021,7747.987108782297,8166.707644888012,2016.361333749877,18772.523120262085
2008-11-01,1354.2050431854332,6347.298020828501,5590.688791873092,2231.50779228618,15523.699648173206
2008-12-01,977.4087809562325,12230.742006080256,7015.354341512702,2455.629172793724,22679.134301342914
2009-01-01,736.8265407759984,3799.9655178524513,2393.4045742164844,1193.0619840953675,8123.258616940302
2009-02-01,518.0383768463721,4594.475771099659,2878.243828871898,1177.009384653963,9167.767361471891
2009-03-01,837.9238888134352,5944.847316653639,7080.608717312165,1431.1433624528117,15294.523285232051
2009-04-01,1049.7505889877402,5278.311232412558,5775.164694864333,1840.1203723260578,13943.346888590688
2009-05-01,1174.3882295842704,2899.098613163133,5607.868212404639,1184.432748621769,10865.787803773812
2009-06-01,1347.800907272208,8695.577677476533,5982.024499013815,2328.84248782919,18354.245571591746
2009-07-01,1054.2713582896652,38943.407033085874,14765.737902265722,2786.795585660744,57550.211879302005
2009-08-01,834.7233811977413,6125.88114585504,4920.7673824903995,4353.361144544471,16234.733054087652
2009-09-01,1132.4570936863618,11325.269455844655,7249.033840071312,2851.3517510248544,22558.11214062718
2009-10-01,1008.0503493021677,6686.598709557987,8065.987271864675,3224.718163900483,18985.35449462531
2009-11-01,1271.9759373550653,8047.403378499972,7167.524207623323,2929.785021068188,19416.688544546545
2009-12-01,1311.7903478124151,11287.51838729229,15079.381104355256,5639.918386396656,33318.60822585662
2010-01-01,1645.8183889725622,3658.4965557443484,5216.159640348899,2959.041761139061,13479.516346204871
2010-02-01,1295.0026548367166,5596.04599663178,4729.52990730475,2815.563007941322,14436.141566714568
2010-03-01,1650.1515723135617,4315.1509906843885,7145.778628176411,3205.884979927627,16316.966171101989
2010-04-01,1405.7953929752803,4865.279553851959,7106.22507018066,4071.7408821439835,17449.04089915188
2010-05-01,1259.4571002948594,4568.564339802222,8044.0655263005165,3941.099663635488,17813.186630033084
2010-06-01,1354.613044611065,8843.069272513514,8596.908427425215,3918.0390376841606,22712.629782233955
2010-07-01,1160.1232001854055,9134.068584005083,7885.378687687778,4650.835406181322,22830.405878059588
2010-08-01,1292.1773009192455,17449.705390986204,8196.165940404464,4428.570855297561,31366.619487607473
2010-09-01,1237.2358410630618,52405.98866482146,5805.232283532742,3513.8511888019584,62962.30797821922
2010-10-01,1621.7883597741272,8572.340711478335,8342.74808911675,3256.9911084083033,21793.868268777518
2010-11-01,1590.6183923902693,5596.265207166968,9286.570296721853,4785.191719588885,21258.645615867976
2010-12-01,1776.1043219167211,9195.282095228185,9016.802891331345,4677.5036463885845,24665.692954864833
2011-01-01,1403.6066952011697,4467.509025913203,5424.410454193155,2362.2326735683464,13657.758848875874
2011-02-01,1077.2786048913124,4522.104789032813,6224.184353098355,2720.1172763405757,14543.685023363056
2011-03-01,992.0592267160783,3710.082943483499,4861.6632967756705,2971.2932359564293,12535.098702931678
2011-04-01,1122.1547518402092,4467.939486040823,5866.93055924868,2711.180372312801,14168.205169442514
2011-05-01,1227.2626061479232,5096.604919124159,6194.15059401455,3032.9280153020304,15550.946134588663
